,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
591,592,56.039304,56.024,10.1.1.38,10.1.1.20,10.1.1.255,1,RREP,10.1.1.20,10.1.1.20,0,,0,,No,No,True,,,,,,,,,
592,593,56.049304,56.034,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
593,594,56.07905,56.063746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
594,595,56.099304,56.084,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
595,596,57.028304,57.013,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
596,597,57.029304,57.014,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
597,598,57.049304,57.034,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
598,599,57.08105,57.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
599,600,57.085304,57.07,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
600,601,57.096304,57.081,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
601,602,58.030304,58.015,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
602,603,58.040304,58.025,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
603,604,58.08005,58.064746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
604,605,58.089304,58.074,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
605,606,58.098304,58.083,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
606,607,59.021304,59.006,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
607,608,59.025304,59.01,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
608,609,59.050304,59.035,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
609,610,59.08005,59.064746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
610,611,59.089304,59.074,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
611,612,60.026304,60.011,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
612,613,60.042304,60.027,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
613,614,60.07505,60.059746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
614,615,60.085304,60.07,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
615,616,61.033304,61.018,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
616,617,61.043304,61.028,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
617,618,61.08205,61.066746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
618,619,61.085304,61.07,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
619,620,62.022304,62.007,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
620,621,62.031304,62.016,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
621,622,62.047304,62.032,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
622,623,62.055304,62.04,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
623,624,62.07905,62.063746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
624,625,62.085304,62.07,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
625,626,63.032304,63.017,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
626,627,63.047304,63.032,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
627,628,63.051304,63.036,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
628,629,63.07505,63.059746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
629,630,63.085304,63.07,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
630,631,64.018304,64.003,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
631,632,64.049304,64.034,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
632,633,64.052304,64.037,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
633,634,64.07705,64.061746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
634,635,64.091304,64.076,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
635,636,65.021304,65.006,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
636,637,65.023304,65.008,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
637,638,65.025304,65.01,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
638,639,65.045304,65.03,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
639,640,65.054304,65.039,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
640,641,65.074304,65.059,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
641,642,65.07705,65.061746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
642,643,65.095304,65.08,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
643,644,65.098304,65.083,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
644,645,66.019304,66.004,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
645,646,66.020304,66.005,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
646,647,66.024304,66.009,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
647,648,66.050304,66.035,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
648,649,66.054304,66.039,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
649,650,66.075304,66.06,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
650,651,66.07805,66.062746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
651,652,66.087304,66.072,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
652,653,66.092304,66.077,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
653,654,66.095304,66.08,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
654,655,67.020304,67.005,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
655,656,67.027304,67.012,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
656,657,67.031304,67.016,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
657,658,67.045304,67.03,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
658,659,67.053304,67.038,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
659,660,67.075304,67.06,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
660,661,67.07905,67.063746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
661,662,67.086304,67.071,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
662,663,67.093304,67.078,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
663,664,67.099304,67.084,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
664,665,68.017304,68.002,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
665,666,68.024304,68.009,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
666,667,68.025304,68.01,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
667,668,68.045304,68.03,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
668,669,68.053304,68.038,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
669,670,68.066304,68.051,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
670,671,68.07705,68.061746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
671,672,68.084304,68.069,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
672,673,68.090304,68.075,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
673,674,68.096304,68.081,10.1.1.38,10.1.1.30,10.1.1.255,1,RREP,10.1.1.30,10.1.1.30,0,,0,,No,No,True,,,,,,,,,
674,675,69.020304,69.005,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
675,676,69.022304,69.007,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
676,677,69.030304,69.015,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
677,678,69.040304,69.025,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
678,679,69.056304,69.041,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
679,680,69.07205,69.056746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
680,681,69.073304,69.058,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
681,682,69.086304,69.071,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
682,683,70.017304,70.002,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
683,684,70.029304,70.014,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
684,685,70.030304,70.015,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
685,686,70.046304,70.031,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
686,687,70.052304,70.037,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
687,688,70.069304,70.054,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
688,689,70.07705,70.061746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
689,690,70.086304,70.071,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
690,691,70.093304,70.078,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
691,692,71.015304,71.0,10.1.1.38,10.1.1.44,10.1.1.255,1,RREP,10.1.1.44,10.1.1.44,0,,0,,No,No,True,,,,,,,,,
692,693,71.025304,71.01,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
693,694,71.028304,71.013,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
694,695,71.042304,71.027,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
695,696,71.043304,71.028,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
696,697,71.051304,71.036,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
697,698,71.073304,71.058,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
698,699,71.07405,71.058746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
699,700,71.091304,71.076,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
700,701,71.095304,71.08,10.1.1.38,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
701,702,72.024304,72.009,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
702,703,72.039304,72.024,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
703,704,72.042304,72.027,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
704,705,72.058304,72.043,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
705,706,72.066304,72.051,10.1.1.38,10.1.1.36,10.1.1.255,1,RREP,10.1.1.36,10.1.1.36,0,,0,,No,No,True,,,,,,,,,
706,707,72.07505,72.059746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
707,708,72.087304,72.072,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
708,709,73.027304,73.012,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
709,710,73.047304,73.032,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
710,711,73.049304,73.034,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
711,712,73.053304,73.038,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
712,713,73.07905,73.063746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
713,714,73.092304,73.077,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
714,715,74.027304,74.012,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
715,716,74.039304,74.024,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
716,717,74.043304,74.028,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
717,718,74.057304,74.042,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
718,719,74.07405,74.058746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
719,720,74.088304,74.073,10.1.1.38,10.1.1.32,10.1.1.255,1,RREP,10.1.1.32,10.1.1.32,0,,0,,No,No,True,,,,,,,,,
720,721,75.032304,75.017,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
721,722,75.040304,75.025,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
722,723,75.046304,75.031,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
723,724,75.056304,75.041,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
724,725,75.07505,75.059746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
725,726,76.030304,76.015,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
726,727,76.043304,76.028,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
727,728,76.044304,76.029,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
728,729,76.052304,76.037,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
729,730,76.07305,76.057746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
730,731,77.029304,77.014,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
731,732,77.039304,77.024,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
732,733,77.046304,77.031,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
733,734,77.053304,77.038,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
734,735,77.08105,77.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
735,736,78.028304,78.013,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
736,737,78.044304,78.029,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
737,738,78.047304,78.032,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
738,739,78.052304,78.037,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
739,740,78.08105,78.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
740,741,79.021304,79.006,10.1.1.38,10.1.1.9,10.1.1.255,1,RREP,10.1.1.9,10.1.1.9,0,,0,,No,No,True,,,,,,,,,
741,742,79.033304,79.018,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
742,743,79.041304,79.026,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
743,744,79.048304,79.033,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
744,745,79.054304,79.039,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
745,746,79.07705,79.061746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
746,747,80.013304,79.998,10.1.1.38,10.1.1.9,10.1.1.255,1,RREP,10.1.1.9,10.1.1.9,0,,0,,No,No,True,,,,,,,,,
747,748,80.033304,80.018,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
748,749,80.040304,80.025,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
749,750,80.045304,80.03,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
750,751,80.054304,80.039,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
751,752,80.07805,80.062746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
752,753,81.019304,81.004,10.1.1.38,10.1.1.9,10.1.1.255,1,RREP,10.1.1.9,10.1.1.9,0,,0,,No,No,True,,,,,,,,,
753,754,81.030304,81.015,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
754,755,81.038304,81.023,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
755,756,81.042304,81.027,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
756,757,81.059304,81.044,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
757,758,81.07505,81.059746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
758,759,82.013304,81.998,10.1.1.38,10.1.1.9,10.1.1.255,1,RREP,10.1.1.9,10.1.1.9,0,,0,,No,No,True,,,,,,,,,
759,760,82.028304,82.013,10.1.1.38,10.1.1.3,10.1.1.255,1,RREP,10.1.1.3,10.1.1.3,0,,0,,No,No,True,,,,,,,,,
760,761,82.042304,82.027,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
761,762,82.045304,82.03,10.1.1.38,10.1.1.47,10.1.1.255,1,RREP,10.1.1.47,10.1.1.47,0,,0,,No,No,True,,,,,,,,,
